synthetic_graph_id,synthetic_contract,synthetic_interaction_id,family,template_split,template_graph_id,template_interaction_id,template_function,call_method,state_variable,source_hash,label
SYNTH_REENTRANCY::01506::SyntheticReentrancy01506,SyntheticReentrancy01506,i:release1506,release,train,DAPP::DAppSCAN-source/contracts/QuillAudits-1inch-Fixed Rate Swap/fixed-rate-swap-0b5a75e9f56e7d21c290dd28c59dc140dcbcc1d5::FixedRateSwap,i:depositFor,depositFor,transfer,claims10,2344e3355a70fce29c469a7d0aedfd21144121261b6a2a42d7dcea1616fb6607,1
SYNTH_REENTRANCY::01507::SyntheticReentrancy01507,SyntheticReentrancy01507,i:exit1507,exit,train,DAPP::DAppSCAN-source/contracts/PeckShield-Holdefi/Holdefi-5a1e6e0d582120142e8a531f6806eba6665ef2f4::HoldefiSettings,i:setHoldefiContract,setHoldefiContract,send,escrowed11,46edff0a1949e1cf7f10c4b0540e49338e52a38162cb73e81fb896b264c1a1fe,1
SYNTH_REENTRANCY::01508::SyntheticReentrancy01508,SyntheticReentrancy01508,i:claim1508,claim,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Comptroller,i:liquidateBorrowAllowed,liquidateBorrowAllowed,safeTransfer,payouts12,9ceb554c26ebf56c2f1d3df7bc511bff7f89d7149652407c7dc000bdbe56a94c,1
SYNTH_REENTRANCY::01509::SyntheticReentrancy01509,SyntheticReentrancy01509,i:settle1509,settle,train,DAPP::DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7::OVM_StateTransitioner,i:applyTransaction,applyTransaction,transfer,positions13,0241bb9e44e70a0cf5cbfc3f09d2b7d1a126bc8f2a084a9d3bdfff7ad569da62,1
SYNTH_REENTRANCY::01510::SyntheticReentrancy01510,SyntheticReentrancy01510,i:collect1510,collect,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::YearnAdapter,i:withdraw,withdraw,call,balances14,11532eac41b02ffbddd76385a56731a184575b6b498790f36b363fd94765c821,1
SYNTH_REENTRANCY::01511::SyntheticReentrancy01511,SyntheticReentrancy01511,i:harvest1511,harvest,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Abyss Finance-Abyss Eth2 Depositor/abyss-eth2depositor-a2d58dea4d79846dc682fe93ac3e0eca02323d11::AbyssEth2Depositor,i:deposit,deposit,transfer,credits15,762712828b374fa7418b4a73a3a918d2aa751a3086f7c9650f16dccd6f1dd136,1
SYNTH_REENTRANCY::01512::SyntheticReentrancy01512,SyntheticReentrancy01512,i:withdraw1512,withdraw,train,DAPP::DAppSCAN-source/contracts/Coinbae-Pud.Fi Masterchef_Audit/MasterChef0x15Bee180BB39eE5c0166E63313C33984376930Db::MasterChef,i:deposit,deposit,send,pendingRewards16,7b81d3d73b1612271affe7d6a6827f513877610b555f0116d208077bb0bf878f,1
SYNTH_REENTRANCY::01513::SyntheticReentrancy01513,SyntheticReentrancy01513,i:claimReward1513,claimReward,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaSale,i:withdrawOwnerCutSale,withdrawOwnerCutSale,safeTransfer,withdrawalRequests0,8080bd6bd47b9a449272146f93c1eb59a49325a1dd359c215b7a2ba18b1b1d25,1
SYNTH_REENTRANCY::01514::SyntheticReentrancy01514,SyntheticReentrancy01514,i:refund1514,refund,val,FORGE::vfp_00001::AgentImageService,i:fulfillImage,fulfillImage,transfer,shares1,2210a7cdeab848487b47d101fdf05326b96ca7a14eed4b98acd59f52990a69ec,1
SYNTH_REENTRANCY::01515::SyntheticReentrancy01515,SyntheticReentrancy01515,i:unstake1515,unstake,test,FORGE::vfp_00058::LikwidMarginPosition,i:_executeAddLeverage,_executeAddLeverage,call,stakes2,386ef16b50b69c6157fcc4f697ffa386d18ff1e79dc2585b680be6123b5d4c25,1
SYNTH_REENTRANCY::01516::SyntheticReentrancy01516,SyntheticReentrancy01516,i:redeem1516,redeem,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::CToken,i:_setComptroller,_setComptroller,transfer,claims3,2988fae31a458d66fd3b9fcda0ac51f0e7c76bddc74e2f764acb797c864c4d7c,1
SYNTH_REENTRANCY::01517::SyntheticReentrancy01517,SyntheticReentrancy01517,i:payout1517,payout,val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultCore,i:_redeem,_redeem,send,escrowed4,02e6f0a710b6370dc4a97231f89e5cce4661890b7670eb31393d7fa999994e93,1
SYNTH_REENTRANCY::01518::SyntheticReentrancy01518,SyntheticReentrancy01518,i:release1518,release,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::AccountFactory,i:returnCreditAccount,returnCreditAccount,safeTransfer,payouts5,0e80ea75d5665e7529d0b01a1be7cd8d03f6cf58e0c850f196d2313ea8a9ae4a,1
SYNTH_REENTRANCY::01519::SyntheticReentrancy01519,SyntheticReentrancy01519,i:exit1519,exit,train,FORGE::vfp_00102::StopLimit,i:performUpkeep,performUpkeep,transfer,positions6,8df27a4300f3a91901bb8ba6058e05765001c223888010a9355fb795a4f0e044,1
SYNTH_REENTRANCY::01520::SyntheticReentrancy01520,SyntheticReentrancy01520,i:claim1520,claim,train,FORGE::vfp_00007::Folio,i:getRebalance,getRebalance,call,balances7,3fd216206c026269c04d719056c2d79868ab2bccf83f98d6b2aaa120cc211093,1
SYNTH_REENTRANCY::01521::SyntheticReentrancy01521,SyntheticReentrancy01521,i:settle1521,settle,train,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_multichain_vemult_v1.0_signed/veMULTI-bac804399d1ea280e5bd8cdc9488b6fa6a0a7fcc::ve,i:withdraw,withdraw,transfer,credits8,aedd6d30fc1b91781a6e5bd9f85014cb9dfc8214edba52f79889da160b4b1ea2,1
SYNTH_REENTRANCY::01522::SyntheticReentrancy01522,SyntheticReentrancy01522,i:collect1522,collect,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::WETHGateway,i:openCreditAccountETH,openCreditAccountETH,send,pendingRewards9,2ee1760e34dbb0194839a78687930b4f7b79dfb27ed15e48d7f4ca0685e6ad19,1
SYNTH_REENTRANCY::01523::SyntheticReentrancy01523,SyntheticReentrancy01523,i:harvest1523,harvest,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV3Adapter,i:exactOutput,exactOutput,safeTransfer,withdrawalRequests10,3d35a58dd9c807ea0fa56cb836bfef7c32dc0ccf5da3a4ecaa2c4b6b2b57af04,1
SYNTH_REENTRANCY::01524::SyntheticReentrancy01524,SyntheticReentrancy01524,i:withdraw1524,withdraw,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaBase,i:setGeneScienceAddress,setGeneScienceAddress,transfer,shares11,99fe89ad77456bf9a6aa5ee84aa6fd3d2c06bad19f3d01717739cde5accfae22,1
SYNTH_REENTRANCY::01525::SyntheticReentrancy01525,SyntheticReentrancy01525,i:claimReward1525,claimReward,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaOwnership,i:setGeneScienceAddress,setGeneScienceAddress,call,stakes12,7cf1c62003b1d6e129bd26d0ec3e8a2c3301e6cac461d1f25a3a5fbd18d04796,1
SYNTH_REENTRANCY::01526::SyntheticReentrancy01526,SyntheticReentrancy01526,i:refund1526,refund,test,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,i:claimReward,claimReward,transfer,claims13,735158488245656c55cadd1212854160903b012cd91b81fa023637a832dc0327,1
SYNTH_REENTRANCY::01527::SyntheticReentrancy01527,SyntheticReentrancy01527,i:unstake1527,unstake,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55::MasterChef,i:emergencyWithdraw,emergencyWithdraw,send,escrowed14,ecea077bb6a7561be62ae01e73e741bb50dc6dc28612bf2048d802d9a070b2bb,1
SYNTH_REENTRANCY::01528::SyntheticReentrancy01528,SyntheticReentrancy01528,i:redeem1528,redeem,train,DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::AdminImpl,i:_setPriceOracle,_setPriceOracle,safeTransfer,payouts15,945d1dbe3f9b90b1bc5cb58ba07412418d2acddae8af35d8440ab2ee49d8365e,1
SYNTH_REENTRANCY::01529::SyntheticReentrancy01529,SyntheticReentrancy01529,i:payout1529,payout,train,FORGE::vfp_00215::ScrollChainValidium,i:registerNewEncryptionKey,registerNewEncryptionKey,transfer,positions16,56f037d209fb5f006cdfb0ee64b7fe074a747717877524e0f08a5271dac9ce99,1
SYNTH_REENTRANCY::01530::SyntheticReentrancy01530,SyntheticReentrancy01530,i:release1530,release,train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishERC721Wrapper,i:mintTo,mintTo,call,balances0,f93e7e6540cf37209ba0f38e03f9b735d9cce15b678ccd25378b2c8d6f3d9a2f,1
SYNTH_REENTRANCY::01531::SyntheticReentrancy01531,SyntheticReentrancy01531,i:exit1531,exit,val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::LiquidityStaking,i:deposit,deposit,transfer,credits1,d1f66bbe5b14fa012d9e117896d3b56f35c2fd35ff95e35ce1b4546548f0290d,1
SYNTH_REENTRANCY::01532::SyntheticReentrancy01532,SyntheticReentrancy01532,i:claim1532,claim,train,FORGE::vfp_00209::StakingManager,i:withdraw,withdraw,send,pendingRewards2,238e6944f5bbbc1e966cc0fe1386412fff020f7840f277acc50bba9405cb1bb4,1
SYNTH_REENTRANCY::01533::SyntheticReentrancy01533,SyntheticReentrancy01533,i:settle1533,settle,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-ampleforth/market-oracle-888fccaf05786f3f7f49e18ff040f911d44906f4::MarketOracle,i:getPriceAnd24HourVolume,getPriceAnd24HourVolume,safeTransfer,withdrawalRequests3,e204246501c856ec485551de73a83b353c0b482c2c2a7678f14ad2945ea552a5,1
SYNTH_REENTRANCY::01534::SyntheticReentrancy01534,SyntheticReentrancy01534,i:collect1534,collect,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RToken,i:borrowFresh,borrowFresh,transfer,shares4,006e4022091ba2459d5faff650b9383f73b93d0e86cb7ac9ea1facc7f811e8ca,1
SYNTH_REENTRANCY::01535::SyntheticReentrancy01535,SyntheticReentrancy01535,i:harvest1535,harvest,train,FORGE::vfp_00007::Folio,i:startRebalance,startRebalance,call,stakes5,1b5685ec0131e8d6282ab89f2aaea6b376c068e22e7fb98c4814a67c4226934a,1
SYNTH_REENTRANCY::01536::SyntheticReentrancy01536,SyntheticReentrancy01536,i:withdraw1536,withdraw,val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::PoolFactory,i:deployPool,deployPool,transfer,claims6,88598d2b037f21b19e37b03c7caf5c98aade7256b0299d047fc56448b0b37167,1
SYNTH_REENTRANCY::01537::SyntheticReentrancy01537,SyntheticReentrancy01537,i:claimReward1537,claimReward,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributorV4,i:notifyRewardAmount,notifyRewardAmount,send,escrowed7,594da0c4ea8618639b51dbd2ae6bed75715b98becc4233f8f713c274af8d598f,1
SYNTH_REENTRANCY::01538::SyntheticReentrancy01538,SyntheticReentrancy01538,i:refund1538,refund,train,FORGE::vfp_00007::Folio,i:mint,mint,safeTransfer,payouts8,7191c7a2edc15a80ce52267341b332e183d0a78e651a581df09d7795296aa5a2,1
SYNTH_REENTRANCY::01539::SyntheticReentrancy01539,SyntheticReentrancy01539,i:unstake1539,unstake,test,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,i:lock,lock,transfer,positions9,a46ffaa312499da5d60625de8eee5985599d5334ccf60aed0b5de1722ad63061,1
SYNTH_REENTRANCY::01540::SyntheticReentrancy01540,SyntheticReentrancy01540,i:redeem1540,redeem,train,FORGE::vfp_00007::Folio,i:distributeFees,distributeFees,call,balances10,fed38071684228deb0112712e7f17558f45c79fc5cb9fea409259fe9330915cd,1
SYNTH_REENTRANCY::01541::SyntheticReentrancy01541,SyntheticReentrancy01541,i:payout1541,payout,train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::MasterChef,i:withdraw,withdraw,transfer,credits11,96de0b3a52cd028f5b6653895743933c166781a625cbdf6897abe3970660347d,1
SYNTH_REENTRANCY::01542::SyntheticReentrancy01542,SyntheticReentrancy01542,i:release1542,release,train,DAPP::DAppSCAN-source/contracts/QuillAudits-coalichain/CoaliSC-3f0920d650467279f7ceee08776bd74ecadd3237::Main,i:createBallot,createBallot,send,pendingRewards12,a909c29c14b203aacf6c3abbd934e03150a3b3453d239e98ab73fe0335b57519,1
SYNTH_REENTRANCY::01543::SyntheticReentrancy01543,SyntheticReentrancy01543,i:exit1543,exit,val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultCore,i:mintMultiple,mintMultiple,safeTransfer,withdrawalRequests13,ed108ed6ddd3ebe1f6a359eac7acafbead4b0b27c691b77abb18a9ba28723b42,1
SYNTH_REENTRANCY::01544::SyntheticReentrancy01544,SyntheticReentrancy01544,i:claim1544,claim,test,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,i:withdraw,withdraw,transfer,shares14,f22add6797281165aab0cb6e3a39706732bcdd90b77e6cf21c52d2dcd026df5b,1
SYNTH_REENTRANCY::01545::SyntheticReentrancy01545,SyntheticReentrancy01545,i:settle1545,settle,train,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b::StakingProxyUniV3,i:lockAdditional,lockAdditional,call,stakes15,3a8837a975328ab5fe3bd98709b86460a851796f69f000f12c7207d8e8b069c5,1
SYNTH_REENTRANCY::01546::SyntheticReentrancy01546,SyntheticReentrancy01546,i:collect1546,collect,train,DAPP::DAppSCAN-source/contracts/PeckShield-CryptoHeroes/cryptoheroes-6cb0eaf8c88fdaab89d2b4c83535a189c7793001::CryptoHeroesUniverse,i:deposit,deposit,transfer,claims16,7093ddec59717b7dbe7fcf6b88ca6bfea151edb5b6d3ec2f669037b9e9758744,1
SYNTH_REENTRANCY::01547::SyntheticReentrancy01547,SyntheticReentrancy01547,i:harvest1547,harvest,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::PerpetualManagerFront,i:openPerpetual,openPerpetual,send,escrowed0,bbf41a09922f9a31152d26fb4fd3c66c208b6132a0355a8c1277066156015d5c,1
SYNTH_REENTRANCY::01548::SyntheticReentrancy01548,SyntheticReentrancy01548,i:withdraw1548,withdraw,train,DAPP::DAppSCAN-source/contracts/PeckShield-Hegic(v8888)/Hegic-v8888-2dcd44dc1ae07881e94d52fa618f9704bfd4ffda::HegicPool,i:provideFrom,provideFrom,safeTransfer,payouts1,469769db9aafbd02847cf47142cc9819937876d6b3f4fde16484b8217041a7b8,1
SYNTH_REENTRANCY::01549::SyntheticReentrancy01549,SyntheticReentrancy01549,i:claimReward1549,claimReward,train,FORGE::vfp_00174::P2pResolvProxy,i:withdrawRESOLV,withdrawRESOLV,transfer,positions2,c575e697fc0873bc5b397dd970c1933b31c4212e2017429e0ac45d216572a01e,1
SYNTH_REENTRANCY::01550::SyntheticReentrancy01550,SyntheticReentrancy01550,i:refund1550,refund,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Bond Appetit-Bond Appetit/bondappetit-protocol-355180f0aca0b29d60d808f761052956b7a3a159::ProfitSplitter,i:_payToRecipients,_payToRecipients,call,balances3,3c4f0d980e520eb1830591a5f1689ddee5578305ec7359b1a670104b313fbb20,1
SYNTH_REENTRANCY::01551::SyntheticReentrancy01551,SyntheticReentrancy01551,i:unstake1551,unstake,train,FORGE::vfp_00209::StakingManager,i:stake,stake,transfer,credits4,200857f3e6e066a743aa27c2b611da09b1944f36e5907820bb23177846f095d9,1
SYNTH_REENTRANCY::01552::SyntheticReentrancy01552,SyntheticReentrancy01552,i:redeem1552,redeem,test,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,i:withdrawLockedTokens,withdrawLockedTokens,send,pendingRewards5,e105a1a2007f4899edca55c1d2cbfa45bd691028b97c2cbd7720c8dea7690805,1
SYNTH_REENTRANCY::01553::SyntheticReentrancy01553,SyntheticReentrancy01553,i:payout1553,payout,val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::FLAaveV2,i:executeOperation,executeOperation,safeTransfer,withdrawalRequests6,ebe5979c0abe0b024a95f172ca34c1cbd0c50a286ce45a9f36ef311291532720,1
SYNTH_REENTRANCY::01554::SyntheticReentrancy01554,SyntheticReentrancy01554,i:release1554,release,train,DAPP::DAppSCAN-source/contracts/Iosiro-1inch Exchange Staking Rewards Smart Contract Audit/liquidity-protocol-c9c8bc600e8e7897f70f84b006de601d4f4bcbe3::BaseRewards,i:getReward,getReward,transfer,shares7,ad87e60507e379c247a395d0a6fd8812c7fec2180e4989cf7eef8dd8e24c712e,1
SYNTH_REENTRANCY::01555::SyntheticReentrancy01555,SyntheticReentrancy01555,i:exit1555,exit,train,FORGE::vfp_00102::StopLimit,i:modifyOrder,modifyOrder,call,stakes8,8aeaa4befc35c8b9bbf01a0357560d3645e6ec51fb539d555354f76b36560fef,1
SYNTH_REENTRANCY::01556::SyntheticReentrancy01556,SyntheticReentrancy01556,i:claim1556,claim,val,FORGE::vfp_00001::AgentImageService,i:requestImage,requestImage,transfer,claims9,2604682ec405591df3538636c0c1e47d1784e21c9f33295b3220edb5a8e27154,1
SYNTH_REENTRANCY::01557::SyntheticReentrancy01557,SyntheticReentrancy01557,i:settle1557,settle,train,FORGE::vfp_00189::Box,i:deallocate,deallocate,send,escrowed10,fc84bf40b4e0929dc4d59fe1535a288134be879c8e66e1adc4ebf63d28bb8018,1
SYNTH_REENTRANCY::01558::SyntheticReentrancy01558,SyntheticReentrancy01558,i:collect1558,collect,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV3Adapter,i:exactInput,exactInput,safeTransfer,payouts11,a8c096a8a98c8e4e1904966c6c0b8e5aaea4356d16465cb7b661d1c269bcaef8,1
SYNTH_REENTRANCY::01559::SyntheticReentrancy01559,SyntheticReentrancy01559,i:harvest1559,harvest,train,DAPP::DAppSCAN-source/contracts/PeckShield-StackerVC/StackerVC_VentureFund001-3cfb98b21f4731dfd62993feb7c7d1540837f59b::LPGauge,i:deposit,deposit,transfer,positions12,443ab9ae3f66014f9835f87a54d3761ed2c8eb95737836e08541a09c02ce5f66,1
SYNTH_REENTRANCY::01560::SyntheticReentrancy01560,SyntheticReentrancy01560,i:withdraw1560,withdraw,train,DAPP::DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4::LendingPool,i:deposit,deposit,call,balances13,4982a8c380de20ebc51d94f2a687e47a673f92ee09c3766e26ab3c3f63488dc3,1
SYNTH_REENTRANCY::01561::SyntheticReentrancy01561,SyntheticReentrancy01561,i:claimReward1561,claimReward,test,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,i:_moveTokensAndETHfromAdjustment,_moveTokensAndETHfromAdjustment,transfer,credits14,698baa0e55da953551ff6ba2229e68c19b4f541c3776ac2b3fa36be8a65bfd26,1
SYNTH_REENTRANCY::01562::SyntheticReentrancy01562,SyntheticReentrancy01562,i:refund1562,refund,train,DAPP::DAppSCAN-source/contracts/Coinbae-Hakka_Finance_wHakka/code::wHakka,i:stake,stake,send,pendingRewards15,efbc712e8ad33963c60388c18bc94a753915abafdab7b58b97926bcf41a6c9a1,1
SYNTH_REENTRANCY::01563::SyntheticReentrancy01563,SyntheticReentrancy01563,i:unstake1563,unstake,train,DAPP::DAppSCAN-source/contracts/consensys-Idle_Finance/idle-tranches-d94ee7194e8cb17db13b16c338f3e780b62f5435::IdleCDO,i:_deposit,_deposit,safeTransfer,withdrawalRequests16,95a3384cb49876195bd9b9d5820907f6a157044b8fb1c5da66e5065f8c2ad286,1
SYNTH_REENTRANCY::01564::SyntheticReentrancy01564,SyntheticReentrancy01564,i:redeem1564,redeem,test,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::RobotLiabilityLib,i:finalize,finalize,transfer,shares0,d4447fe8a98e542bba796200922e0f4d86e8b385d42bfcf19417572208b1fcef,1
SYNTH_REENTRANCY::01565::SyntheticReentrancy01565,SyntheticReentrancy01565,i:payout1565,payout,train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::FountainBase,i:_depositAngel,_depositAngel,call,stakes1,ad345d39d81c62d946789ac3ce093ecefcc62b211cd7c7d4487568f2731b4e70,1
SYNTH_REENTRANCY::01566::SyntheticReentrancy01566,SyntheticReentrancy01566,i:release1566,release,train,FORGE::vfp_00096::MarketConfigurator,i:_migrateFactoryTargets,_migrateFactoryTargets,transfer,claims2,b34b10cd9196d40a87a9542595657508b16123a197f8c456539147847c71e4fa,1
SYNTH_REENTRANCY::01567::SyntheticReentrancy01567,SyntheticReentrancy01567,i:exit1567,exit,train,DAPP::DAppSCAN-source/contracts/PeckShield-Buffer/code::BufferBNBOptions,i:create,create,send,escrowed3,97d7fc1eca13eec5e073bbb29268df2d4dc2e64843bec2874e191a270aa31e45,1
SYNTH_REENTRANCY::01568::SyntheticReentrancy01568,SyntheticReentrancy01568,i:claim1568,claim,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::EternalHeroesFactory,i:_buy,_buy,safeTransfer,payouts4,dace5acaa39b66c1adb883d5d51a2ba0e99ce9d4cc7ca0bd18602ce5a3d7a678,1
SYNTH_REENTRANCY::01569::SyntheticReentrancy01569,SyntheticReentrancy01569,i:settle1569,settle,train,DAPP::DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4::LendingPool,i:flashLoan,flashLoan,transfer,positions5,aaf74ba4ca35c864f1080dd6bd3caf4ed2999d7e35ff9a1583004cc8fe06ed82,1
SYNTH_REENTRANCY::01570::SyntheticReentrancy01570,SyntheticReentrancy01570,i:collect1570,collect,train,DAPP::DAppSCAN-source/contracts/Coinbae-Barnbridge_Vault/CommunityVault0xA3C299eEE1998F45c20010276684921EBE6423D9::CommunityVault,i:setAllowance,setAllowance,call,balances6,233390f2b0d6dcfae5810223110281b6ffdd2a0114b6ec1dfca6861481f66da7,1
SYNTH_REENTRANCY::01571::SyntheticReentrancy01571,SyntheticReentrancy01571,i:harvest1571,harvest,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-MapleFinance/liquidations-35c628e5ab45fbffaab7aef43a030a98b712a94a::Liquidator,i:liquidatePortion,liquidatePortion,transfer,credits7,8129a976e37e28bdd805b82adbd8e02eda85eab9e757ad1748dac2b010eff549,1
